Subject,Link,Faculty,Semester,Name,Ect
Mechanika i Projektowanie Maszyn [inż] [nst],https://ects.coi.pw.edu.pl/menu2/detail2test/idProgram/2030/idWydzial/14/idStopien/1,Wydział Mechaniczny Energetyki i Lotnictwa,Semestr 4,Podstawy automatyki i sterowania II,3
Mechanika i Projektowanie Maszyn [inż] [nst],https://ects.coi.pw.edu.pl/menu2/detail2test/idProgram/2030/idWydzial/14/idStopien/1,Wydział Mechaniczny Energetyki i Lotnictwa,Semestr 4,Techniki wytwarzania II,2
Mechanika i Projektowanie Maszyn [inż] [nst],https://ects.coi.pw.edu.pl/menu2/detail2test/idProgram/2030/idWydzial/14/idStopien/1,Wydział Mechaniczny Energetyki i Lotnictwa,Semestr 4,Wytrzymałość Konstrukcji III,2
Mechanika i Projektowanie Maszyn [inż] [nst],https://ects.coi.pw.edu.pl/menu2/detail2test/idProgram/2030/idWydzial/14/idStopien/1,Wydział Mechaniczny Energetyki i Lotnictwa,Semestr 4,Zapis Konstrukcji – CAD3,3
Mechanika i Projektowanie Maszyn [inż] [nst],https://ects.coi.pw.edu.pl/menu2/detail2test/idProgram/2030/idWydzial/14/idStopien/1,Wydział Mechaniczny Energetyki i Lotnictwa,Semestr 4,Zintegrowane Systemy CAD/CAM/CAE,3
Mechanika i Projektowanie Maszyn [inż] [nst],https://ects.coi.pw.edu.pl/menu2/detail2test/idProgram/2030/idWydzial/14/idStopien/1,Wydział Mechaniczny Energetyki i Lotnictwa,Semestr 4,Ekonomia,2
Mechanika i Projektowanie Maszyn [inż] [nst],https://ects.coi.pw.edu.pl/menu2/detail2test/idProgram/2030/idWydzial/14/idStopien/1,Wydział Mechaniczny Energetyki i Lotnictwa,Semestr 5,Niezawodność i bezpieczeństwo,3
Mechanika i Projektowanie Maszyn [inż] [nst],https://ects.coi.pw.edu.pl/menu2/detail2test/idProgram/2030/idWydzial/14/idStopien/1,Wydział Mechaniczny Energetyki i Lotnictwa,Semestr 5,Ochrona środowiska,2
Mechanika i Projektowanie Maszyn [inż] [nst],https://ects.coi.pw.edu.pl/menu2/detail2test/idProgram/2030/idWydzial/14/idStopien/1,Wydział Mechaniczny Energetyki i Lotnictwa,Semestr 5,Podstawy Konstrukcji Maszyn III,3
Mechanika i Projektowanie Maszyn [inż] [nst],https://ects.coi.pw.edu.pl/menu2/detail2test/idProgram/2030/idWydzial/14/idStopien/1,Wydział Mechaniczny Energetyki i Lotnictwa,Semestr 5,Podstawy Konstrukcji Maszyn IV,2
Mechanika i Projektowanie Maszyn [inż] [nst],https://ects.coi.pw.edu.pl/menu2/detail2test/idProgram/2030/idWydzial/14/idStopien/1,Wydział Mechaniczny Energetyki i Lotnictwa,Semestr 5,Podstawy konstrukcji maszyn V,2
Mechanika i Projektowanie Maszyn [inż] [nst],https://ects.coi.pw.edu.pl/menu2/detail2test/idProgram/2030/idWydzial/14/idStopien/1,Wydział Mechaniczny Energetyki i Lotnictwa,Semestr 5,Sterowanie w technice,2
Mechanika i Projektowanie Maszyn [inż] [nst],https://ects.coi.pw.edu.pl/menu2/detail2test/idProgram/2030/idWydzial/14/idStopien/1,Wydział Mechaniczny Energetyki i Lotnictwa,Semestr 5,Technologia,3
Mechanika i Projektowanie Maszyn [inż] [nst],https://ects.coi.pw.edu.pl/menu2/detail2test/idProgram/2030/idWydzial/14/idStopien/1,Wydział Mechaniczny Energetyki i Lotnictwa,Semestr 5,Technologie energetyczne,3
Mechanika i Projektowanie Maszyn [inż] [nst],https://ects.coi.pw.edu.pl/menu2/detail2test/idProgram/2030/idWydzial/14/idStopien/1,Wydział Mechaniczny Energetyki i Lotnictwa,Semestr 5,Teoria Maszyn Cieplnych,4
Mechanika i Projektowanie Maszyn [inż] [nst],https://ects.coi.pw.edu.pl/menu2/detail2test/idProgram/2030/idWydzial/14/idStopien/1,Wydział Mechaniczny Energetyki i Lotnictwa,Semestr 5,Wymiana ciepła,3
Mechanika i Projektowanie Maszyn [inż] [nst],https://ects.coi.pw.edu.pl/menu2/detail2test/idProgram/2030/idWydzial/14/idStopien/1,Wydział Mechaniczny Energetyki i Lotnictwa,Semestr 5,Wytrzymałość konstrukcji cienkościennych,3
Mechanika i Projektowanie Maszyn [inż] [nst],https://ects.coi.pw.edu.pl/menu2/detail2test/idProgram/2030/idWydzial/14/idStopien/1,Wydział Mechaniczny Energetyki i Lotnictwa,Semestr 5,Kreatywny Semestr Projektowania,
Mechanika i Projektowanie Maszyn [inż] [nst],https://ects.coi.pw.edu.pl/menu2/detail2test/idProgram/2030/idWydzial/14/idStopien/1,Wydział Mechaniczny Energetyki i Lotnictwa,Semestr 6,Aerodynamika I,3
Mechanika i Projektowanie Maszyn [inż] [nst],https://ects.coi.pw.edu.pl/menu2/detail2test/idProgram/2030/idWydzial/14/idStopien/1,Wydział Mechaniczny Energetyki i Lotnictwa,Semestr 6,Biomechanika,3
Mechanika i Projektowanie Maszyn [inż] [nst],https://ects.coi.pw.edu.pl/menu2/detail2test/idProgram/2030/idWydzial/14/idStopien/1,Wydział Mechaniczny Energetyki i Lotnictwa,Semestr 6,Czujniki i układy pomiarowe,2
Mechanika i Projektowanie Maszyn [inż] [nst],https://ects.coi.pw.edu.pl/menu2/detail2test/idProgram/2030/idWydzial/14/idStopien/1,Wydział Mechaniczny Energetyki i Lotnictwa,Semestr 6,Fizyka,3
Mechanika i Projektowanie Maszyn [inż] [nst],https://ects.coi.pw.edu.pl/menu2/detail2test/idProgram/2030/idWydzial/14/idStopien/1,Wydział Mechaniczny Energetyki i Lotnictwa,Semestr 6,Gospodarka Energetyczna,3
Mechanika i Projektowanie Maszyn [inż] [nst],https://ects.coi.pw.edu.pl/menu2/detail2test/idProgram/2030/idWydzial/14/idStopien/1,Wydział Mechaniczny Energetyki i Lotnictwa,Semestr 6,Podstawy Konstrukcji Maszyn VI,3
Mechanika i Projektowanie Maszyn [inż] [nst],https://ects.coi.pw.edu.pl/menu2/detail2test/idProgram/2030/idWydzial/14/idStopien/1,Wydział Mechaniczny Energetyki i Lotnictwa,Semestr 6,Praca przejściowa,6
Mechanika i Projektowanie Maszyn [inż] [nst],https://ects.coi.pw.edu.pl/menu2/detail2test/idProgram/2030/idWydzial/14/idStopien/1,Wydział Mechaniczny Energetyki i Lotnictwa,Semestr 6,Seminarium dyplomowe inżynierskie,4
Mechanika i Projektowanie Maszyn [inż] [nst],https://ects.coi.pw.edu.pl/menu2/detail2test/idProgram/2030/idWydzial/14/idStopien/1,Wydział Mechaniczny Energetyki i Lotnictwa,Semestr 6,Źródła i przetwarzanie energii,3
Mechanika i Projektowanie Maszyn [inż] [nst],https://ects.coi.pw.edu.pl/menu2/detail2test/idProgram/2030/idWydzial/14/idStopien/1,Wydział Mechaniczny Energetyki i Lotnictwa,Semestr 6,Kreatywny Semestr Projektowania,
Mechanika i Projektowanie Maszyn [inż] [nst],https://ects.coi.pw.edu.pl/menu2/detail2test/idProgram/2030/idWydzial/14/idStopien/1,Wydział Mechaniczny Energetyki i Lotnictwa,Semestr 7,Eksploatacja i sterowanie urządzeń energetycznych,2
Mechanika i Projektowanie Maszyn [inż] [nst],https://ects.coi.pw.edu.pl/menu2/detail2test/idProgram/2030/idWydzial/14/idStopien/1,Wydział Mechaniczny Energetyki i Lotnictwa,Semestr 7,Kotły i wymienniki ciepła,2
Mechanika i Projektowanie Maszyn [inż] [nst],https://ects.coi.pw.edu.pl/menu2/detail2test/idProgram/2030/idWydzial/14/idStopien/1,Wydział Mechaniczny Energetyki i Lotnictwa,Semestr 7,Pompy i Układy Pompowe,2
Mechanika i Projektowanie Maszyn [inż] [nst],https://ects.coi.pw.edu.pl/menu2/detail2test/idProgram/2030/idWydzial/14/idStopien/1,Wydział Mechaniczny Energetyki i Lotnictwa,Semestr 7,Turbiny cieplne,2
Mechanika i Projektowanie Maszyn [inż] [nst],https://ects.coi.pw.edu.pl/menu2/detail2test/idProgram/2030/idWydzial/14/idStopien/1,Wydział Mechaniczny Energetyki i Lotnictwa,Semestr 7,Obliczeniowa mechanika płynów,2
Mechanika i Projektowanie Maszyn [inż] [nst],https://ects.coi.pw.edu.pl/menu2/detail2test/idProgram/2030/idWydzial/14/idStopien/1,Wydział Mechaniczny Energetyki i Lotnictwa,Semestr 7,Podstawy analizy niezawodności,2
Mechanika i Projektowanie Maszyn [inż] [nst],https://ects.coi.pw.edu.pl/menu2/detail2test/idProgram/2030/idWydzial/14/idStopien/1,Wydział Mechaniczny Energetyki i Lotnictwa,Semestr 7,Turbiny cieplne,2
Mechanika i Projektowanie Maszyn [inż] [nst],https://ects.coi.pw.edu.pl/menu2/detail2test/idProgram/2030/idWydzial/14/idStopien/1,Wydział Mechaniczny Energetyki i Lotnictwa,Semestr 7,Zintegrowane systemy CAD/CAM/CAE II,2
Mechanika i Projektowanie Maszyn [inż] [nst],https://ects.coi.pw.edu.pl/menu2/detail2test/idProgram/2030/idWydzial/14/idStopien/1,Wydział Mechaniczny Energetyki i Lotnictwa,Semestr 7,Mechanika lotu,2
Mechanika i Projektowanie Maszyn [inż] [nst],https://ects.coi.pw.edu.pl/menu2/detail2test/idProgram/2030/idWydzial/14/idStopien/1,Wydział Mechaniczny Energetyki i Lotnictwa,Semestr 7,Projektowanie statków powietrznych,2
Mechanika i Projektowanie Maszyn [inż] [nst],https://ects.coi.pw.edu.pl/menu2/detail2test/idProgram/2030/idWydzial/14/idStopien/1,Wydział Mechaniczny Energetyki i Lotnictwa,Semestr 7,Silniki lotnicze,2
Mechanika i Projektowanie Maszyn [inż] [nst],https://ects.coi.pw.edu.pl/menu2/detail2test/idProgram/2030/idWydzial/14/idStopien/1,Wydział Mechaniczny Energetyki i Lotnictwa,Semestr 7,Wyposażenie pokładowe,2
Mechanika i Projektowanie Maszyn [inż] [nst],https://ects.coi.pw.edu.pl/menu2/detail2test/idProgram/2030/idWydzial/14/idStopien/1,Wydział Mechaniczny Energetyki i Lotnictwa,Semestr 7,Napędy robotów,2
Mechanika i Projektowanie Maszyn [inż] [nst],https://ects.coi.pw.edu.pl/menu2/detail2test/idProgram/2030/idWydzial/14/idStopien/1,Wydział Mechaniczny Energetyki i Lotnictwa,Semestr 7,Podstawy robotyki,2
Mechanika i Projektowanie Maszyn [inż] [nst],https://ects.coi.pw.edu.pl/menu2/detail2test/idProgram/2030/idWydzial/14/idStopien/1,Wydział Mechaniczny Energetyki i Lotnictwa,Semestr 7,Technika Mikroprocesorowa,2
Mechanika i Projektowanie Maszyn [inż] [nst],https://ects.coi.pw.edu.pl/menu2/detail2test/idProgram/2030/idWydzial/14/idStopien/1,Wydział Mechaniczny Energetyki i Lotnictwa,Semestr 7,Teoria sygnałów i systemów,2
Mechanika i Projektowanie Maszyn [inż] [nst],https://ects.coi.pw.edu.pl/menu2/detail2test/idProgram/2030/idWydzial/14/idStopien/1,Wydział Mechaniczny Energetyki i Lotnictwa,Semestr 7,Filozofia,2
Mechanika i Projektowanie Maszyn [inż] [nst],https://ects.coi.pw.edu.pl/menu2/detail2test/idProgram/2030/idWydzial/14/idStopien/1,Wydział Mechaniczny Energetyki i Lotnictwa,Semestr 7,Marketing,2
Mechanika i Projektowanie Maszyn [inż] [nst],https://ects.coi.pw.edu.pl/menu2/detail2test/idProgram/2030/idWydzial/14/idStopien/1,Wydział Mechaniczny Energetyki i Lotnictwa,Semestr 7,Przygotowanie pracy dyplomowej inżynierskiej,20
Mechanika i Projektowanie Maszyn [inż] [nst],https://ects.coi.pw.edu.pl/menu2/detail2test/idProgram/2030/idWydzial/14/idStopien/1,Wydział Mechaniczny Energetyki i Lotnictwa,Semestr 7,Kreatywny Semestr Projektowania,
Automatyka i Robotyka [mgr] [st],https://ects.coi.pw.edu.pl/menu2/detail2test/idProgram/2024/idWydzial/14/idStopien/2,Wydział Mechaniczny Energetyki i Lotnictwa,Semestr 1,Robotyka medyczna,3
Automatyka i Robotyka [mgr] [st],https://ects.coi.pw.edu.pl/menu2/detail2test/idProgram/2024/idWydzial/14/idStopien/2,Wydział Mechaniczny Energetyki i Lotnictwa,Semestr 1,FIZYKA INŻYNIERSKA II,3
Automatyka i Robotyka [mgr] [st],https://ects.coi.pw.edu.pl/menu2/detail2test/idProgram/2024/idWydzial/14/idStopien/2,Wydział Mechaniczny Energetyki i Lotnictwa,Semestr 1,HES 21,2
Automatyka i Robotyka [mgr] [st],https://ects.coi.pw.edu.pl/menu2/detail2test/idProgram/2024/idWydzial/14/idStopien/2,Wydział Mechaniczny Energetyki i Lotnictwa,Semestr 1,Autokreacja,2
Automatyka i Robotyka [mgr] [st],https://ects.coi.pw.edu.pl/menu2/detail2test/idProgram/2024/idWydzial/14/idStopien/2,Wydział Mechaniczny Energetyki i Lotnictwa,Semestr 1,Sztuka myślenia i uczenia się,2
Automatyka i Robotyka [mgr] [st],https://ects.coi.pw.edu.pl/menu2/detail2test/idProgram/2024/idWydzial/14/idStopien/2,Wydział Mechaniczny Energetyki i Lotnictwa,Semestr 1,Mechanika Analityczna,4
Automatyka i Robotyka [mgr] [st],https://ects.coi.pw.edu.pl/menu2/detail2test/idProgram/2024/idWydzial/14/idStopien/2,Wydział Mechaniczny Energetyki i Lotnictwa,Semestr 1,Miernictwo dynamiczne,2
Automatyka i Robotyka [mgr] [st],https://ects.coi.pw.edu.pl/menu2/detail2test/idProgram/2024/idWydzial/14/idStopien/2,Wydział Mechaniczny Energetyki i Lotnictwa,Semestr 1,Równania różniczkowe cząstkowe,4
Automatyka i Robotyka [mgr] [st],https://ects.coi.pw.edu.pl/menu2/detail2test/idProgram/2024/idWydzial/14/idStopien/2,Wydział Mechaniczny Energetyki i Lotnictwa,Semestr 1,Teoria Sterowania I,4
Automatyka i Robotyka [mgr] [st],https://ects.coi.pw.edu.pl/menu2/detail2test/idProgram/2024/idWydzial/14/idStopien/2,Wydział Mechaniczny Energetyki i Lotnictwa,Semestr 1,Układy sterowania automatycznego,5
Automatyka i Robotyka [mgr] [st],https://ects.coi.pw.edu.pl/menu2/detail2test/idProgram/2024/idWydzial/14/idStopien/2,Wydział Mechaniczny Energetyki i Lotnictwa,Semestr 1,Wybrane zagadnienia robotyki,3
Automatyka i Robotyka [mgr] [st],https://ects.coi.pw.edu.pl/menu2/detail2test/idProgram/2024/idWydzial/14/idStopien/2,Wydział Mechaniczny Energetyki i Lotnictwa,Semestr 1,Zaawansowana Mechanika Materiałów i Konstrukcji,3
Automatyka i Robotyka [mgr] [st],https://ects.coi.pw.edu.pl/menu2/detail2test/idProgram/2024/idWydzial/14/idStopien/2,Wydział Mechaniczny Energetyki i Lotnictwa,Semestr 2,Przedmiot obieralny S2,2
Automatyka i Robotyka [mgr] [st],https://ects.coi.pw.edu.pl/menu2/detail2test/idProgram/2024/idWydzial/14/idStopien/2,Wydział Mechaniczny Energetyki i Lotnictwa,Semestr 2,Biomechanika kręgosłupa,2
Automatyka i Robotyka [mgr] [st],https://ects.coi.pw.edu.pl/menu2/detail2test/idProgram/2024/idWydzial/14/idStopien/2,Wydział Mechaniczny Energetyki i Lotnictwa,Semestr 2,Wybrane Zagadnienia Biomechaniki,3
Automatyka i Robotyka [mgr] [st],https://ects.coi.pw.edu.pl/menu2/detail2test/idProgram/2024/idWydzial/14/idStopien/2,Wydział Mechaniczny Energetyki i Lotnictwa,Semestr 2,Zderzenia w biomechanice,3
Automatyka i Robotyka [mgr] [st],https://ects.coi.pw.edu.pl/menu2/detail2test/idProgram/2024/idWydzial/14/idStopien/2,Wydział Mechaniczny Energetyki i Lotnictwa,Semestr 2,Przedmiot obieralny S2,2
Automatyka i Robotyka [mgr] [st],https://ects.coi.pw.edu.pl/menu2/detail2test/idProgram/2024/idWydzial/14/idStopien/2,Wydział Mechaniczny Energetyki i Lotnictwa,Semestr 2,Manipulatory Równoległe,3
Automatyka i Robotyka [mgr] [st],https://ects.coi.pw.edu.pl/menu2/detail2test/idProgram/2024/idWydzial/14/idStopien/2,Wydział Mechaniczny Energetyki i Lotnictwa,Semestr 2,Programowanie Obiektowe w Języku C++,3
Automatyka i Robotyka [mgr] [st],https://ects.coi.pw.edu.pl/menu2/detail2test/idProgram/2024/idWydzial/14/idStopien/2,Wydział Mechaniczny Energetyki i Lotnictwa,Semestr 2,Dynamika układów wieloczłonowych II,5
Automatyka i Robotyka [mgr] [st],https://ects.coi.pw.edu.pl/menu2/detail2test/idProgram/2024/idWydzial/14/idStopien/2,Wydział Mechaniczny Energetyki i Lotnictwa,Semestr 2,Konstruowanie robotów,5
Automatyka i Robotyka [mgr] [st],https://ects.coi.pw.edu.pl/menu2/detail2test/idProgram/2024/idWydzial/14/idStopien/2,Wydział Mechaniczny Energetyki i Lotnictwa,Semestr 2,Metody Modelowania i Identyfikacji,3
Automatyka i Robotyka [mgr] [st],https://ects.coi.pw.edu.pl/menu2/detail2test/idProgram/2024/idWydzial/14/idStopien/2,Wydział Mechaniczny Energetyki i Lotnictwa,Semestr 2,Teoria sterowania II,3
Automatyka i Robotyka [mgr] [st],https://ects.coi.pw.edu.pl/menu2/detail2test/idProgram/2024/idWydzial/14/idStopien/2,Wydział Mechaniczny Energetyki i Lotnictwa,Semestr 2,Praca przejściowa magisterska,6
Automatyka i Robotyka [mgr] [st],https://ects.coi.pw.edu.pl/menu2/detail2test/idProgram/2024/idWydzial/14/idStopien/2,Wydział Mechaniczny Energetyki i Lotnictwa,Semestr 3,HES 22,3
Automatyka i Robotyka [mgr] [st],https://ects.coi.pw.edu.pl/menu2/detail2test/idProgram/2024/idWydzial/14/idStopien/2,Wydział Mechaniczny Energetyki i Lotnictwa,Semestr 3,Funkcje i techniki Public Relations,3
Automatyka i Robotyka [mgr] [st],https://ects.coi.pw.edu.pl/menu2/detail2test/idProgram/2024/idWydzial/14/idStopien/2,Wydział Mechaniczny Energetyki i Lotnictwa,Semestr 3,Społeczne oblicza przemian technologicznych,3
Automatyka i Robotyka [mgr] [st],https://ects.coi.pw.edu.pl/menu2/detail2test/idProgram/2024/idWydzial/14/idStopien/2,Wydział Mechaniczny Energetyki i Lotnictwa,Semestr 3,Metody obliczeniowe optymalizacji,2
Automatyka i Robotyka [mgr] [st],https://ects.coi.pw.edu.pl/menu2/detail2test/idProgram/2024/idWydzial/14/idStopien/2,Wydział Mechaniczny Energetyki i Lotnictwa,Semestr 3,Projekt obliczeniowy,4
Automatyka i Robotyka [mgr] [st],https://ects.coi.pw.edu.pl/menu2/detail2test/idProgram/2024/idWydzial/14/idStopien/2,Wydział Mechaniczny Energetyki i Lotnictwa,Semestr 3,Przygotowanie pracy dyplomowej magisterskiej,20
Automatyka i Robotyka [mgr] [st],https://ects.coi.pw.edu.pl/menu2/detail2test/idProgram/2024/idWydzial/14/idStopien/2,Wydział Mechaniczny Energetyki i Lotnictwa,Semestr 3,Seminarium dyplomowe magisterskie,2
Energetyka [mgr] [st],https://ects.coi.pw.edu.pl/menu2/detail2test/idProgram/2025/idWydzial/14/idStopien/2,Wydział Mechaniczny Energetyki i Lotnictwa,Semestr 1,Budowa i eksploatacja urządzeń i systemów chłodniczych,2
Energetyka [mgr] [st],https://ects.coi.pw.edu.pl/menu2/detail2test/idProgram/2025/idWydzial/14/idStopien/2,Wydział Mechaniczny Energetyki i Lotnictwa,Semestr 1,Nowoczesne technologie produkcji żywności,2
Energetyka [mgr] [st],https://ects.coi.pw.edu.pl/menu2/detail2test/idProgram/2025/idWydzial/14/idStopien/2,Wydział Mechaniczny Energetyki i Lotnictwa,Semestr 1,Procesy energetyczne w elementach instalacji chłodniczych i klimatyzacyjnych,2
Energetyka [mgr] [st],https://ects.coi.pw.edu.pl/menu2/detail2test/idProgram/2025/idWydzial/14/idStopien/2,Wydział Mechaniczny Energetyki i Lotnictwa,Semestr 1,Przedmioty obieralne,2
Energetyka [mgr] [st],https://ects.coi.pw.edu.pl/menu2/detail2test/idProgram/2025/idWydzial/14/idStopien/2,Wydział Mechaniczny Energetyki i Lotnictwa,Semestr 1,Eksperci w Energetyce,2
Energetyka [mgr] [st],https://ects.coi.pw.edu.pl/menu2/detail2test/idProgram/2025/idWydzial/14/idStopien/2,Wydział Mechaniczny Energetyki i Lotnictwa,Semestr 1,Układy Cieplne Siłowni,2
Energetyka [mgr] [st],https://ects.coi.pw.edu.pl/menu2/detail2test/idProgram/2025/idWydzial/14/idStopien/2,Wydział Mechaniczny Energetyki i Lotnictwa,Semestr 1,Współczesne metody pomiarowe,2
Energetyka [mgr] [st],https://ects.coi.pw.edu.pl/menu2/detail2test/idProgram/2025/idWydzial/14/idStopien/2,Wydział Mechaniczny Energetyki i Lotnictwa,Semestr 1,Algorytmy i Programy Bilansów Cieplnych,2
Energetyka [mgr] [st],https://ects.coi.pw.edu.pl/menu2/detail2test/idProgram/2025/idWydzial/14/idStopien/2,Wydział Mechaniczny Energetyki i Lotnictwa,Semestr 1,Uwarunkowania prawne energetyki,2
Energetyka [mgr] [st],https://ects.coi.pw.edu.pl/menu2/detail2test/idProgram/2025/idWydzial/14/idStopien/2,Wydział Mechaniczny Energetyki i Lotnictwa,Semestr 1,Przedmioty obieralne,2
Energetyka [mgr] [st],https://ects.coi.pw.edu.pl/menu2/detail2test/idProgram/2025/idWydzial/14/idStopien/2,Wydział Mechaniczny Energetyki i Lotnictwa,Semestr 1,Algorytmy i Programy Bilansów Cieplnych,2
Energetyka [mgr] [st],https://ects.coi.pw.edu.pl/menu2/detail2test/idProgram/2025/idWydzial/14/idStopien/2,Wydział Mechaniczny Energetyki i Lotnictwa,Semestr 1,Eksperci w Energetyce,2
Energetyka [mgr] [st],https://ects.coi.pw.edu.pl/menu2/detail2test/idProgram/2025/idWydzial/14/idStopien/2,Wydział Mechaniczny Energetyki i Lotnictwa,Semestr 1,Współczesne metody pomiarowe,2
Energetyka [mgr] [st],https://ects.coi.pw.edu.pl/menu2/detail2test/idProgram/2025/idWydzial/14/idStopien/2,Wydział Mechaniczny Energetyki i Lotnictwa,Semestr 1,Układy Cieplne Siłowni,2
Energetyka [mgr] [st],https://ects.coi.pw.edu.pl/menu2/detail2test/idProgram/2025/idWydzial/14/idStopien/2,Wydział Mechaniczny Energetyki i Lotnictwa,Semestr 1,Uwarunkowania prawne energetyki,2
Energetyka [mgr] [st],https://ects.coi.pw.edu.pl/menu2/detail2test/idProgram/2025/idWydzial/14/idStopien/2,Wydział Mechaniczny Energetyki i Lotnictwa,Semestr 1,HES 21,2
Energetyka [mgr] [st],https://ects.coi.pw.edu.pl/menu2/detail2test/idProgram/2025/idWydzial/14/idStopien/2,Wydział Mechaniczny Energetyki i Lotnictwa,Semestr 1,Autokreacja,2
Energetyka [mgr] [st],https://ects.coi.pw.edu.pl/menu2/detail2test/idProgram/2025/idWydzial/14/idStopien/2,Wydział Mechaniczny Energetyki i Lotnictwa,Semestr 1,Sztuka myślenia i uczenia się,2
Energetyka [mgr] [st],https://ects.coi.pw.edu.pl/menu2/detail2test/idProgram/2025/idWydzial/14/idStopien/2,Wydział Mechaniczny Energetyki i Lotnictwa,Semestr 1,Metoda elementów skończonych 1,4
Energetyka [mgr] [st],https://ects.coi.pw.edu.pl/menu2/detail2test/idProgram/2025/idWydzial/14/idStopien/2,Wydział Mechaniczny Energetyki i Lotnictwa,Semestr 1,Metody numeryczne w wymianie ciepła,3
Energetyka [mgr] [st],https://ects.coi.pw.edu.pl/menu2/detail2test/idProgram/2025/idWydzial/14/idStopien/2,Wydział Mechaniczny Energetyki i Lotnictwa,Semestr 1,Metody obliczeniowe mechaniki płynów,3
